"Job #","Borough","House #","Street Name","Block","Lot","Bin #","Job Type","Community - Board","Curb Cut","Fully Permitted","Initial Cost","Proposed Zoning Sqft","Horizontal Enlrgmt","Vertical Enlrgmt","Enlargement SQ Footage","Zoning Dist1","Job Description"
"122478363","MANHATTAN","20","DESBROSSES STREET","00225","07501","1002929","A2","101",,,"$45000.00","0",,,"0",,"STRUCTURAL WORK IN CONJUNCTION WITH THE COMBINATION AND RENOVATION OF TWO APARTMENTS ON FIRST AND SECOND FLOOR. NO CHANGE IN USE, EGRESS, OR OCCUPANCY. ENERGY EXEMPT."
"122478648","MANHATTAN","270","RIVERSIDE DRIVE","01888","00043","1057086","A2","107",,"08/21/2015","$57000.00","0",,,"0","R8","PROPOSED UPGRADING OF THE 'A' LINE APARTMENTS PLUMBING SYSTEM, AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122480092","MANHATTAN","153","EAST 87 STREET","01516","07501","1073043","A2","108",,,"$70000.00","0",,,"0","C1-8X","RENOVATION EXISTING APARTMENT # 11C ON 11TH FLOOR AS PER PLANS. NO CHANGE IN USE, EGRESS AND OCCUPANCY."
"122482321","MANHATTAN","1524","1 AVE","01559","00049","1050356","A3","108",,"09/16/2015","$45000.00","0",,,"0","C1-9","INTERIOR RENOVATION IN APARTMENTS 2S, 3N, AND 4S. PARTITION, CEILING, AND FLOORING WORK AS PER PLANS. NO CHANGES TO USE, EGRESS, OR OCCUPANCY IS PROPOSED UNDER THIS APPLICATION."
"122482321","MANHATTAN","1524","1 AVE","01559","00049","1050356","A3","108",,"09/16/2015","$45000.00","0",,,"0","C1-9","INTERIOR RENOVATION IN APARTMENTS 2S, 3N, AND 4S. PARTITION, CEILING, AND FLOORING WORK AS PER PLANS. NO CHANGES TO USE, EGRESS, OR OCCUPANCY IS PROPOSED UNDER THIS APPLICATION."
"122482535","MANHATTAN","2","RIVER TERRACE","00016","07516","1087518","A2","101",,"09/11/2015","$85000.00","0",,,"0","BPC","TO COMBINE APARTMENT 5N &amp; 5B AT 5TH FLOOR REMOVAL OF KITCHEN AND MINOR PARTITIONS. REMOVE PLUMBING FIXTURES AND RELATED PIPING AS SHOWN ON DRAWINGS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122482955","MANHATTAN","345","EAST 77 STREET","01452","00019","1045208","A2","108",,"09/04/2015","$74000.00","0",,,"0","R8B","RESPECTFULLY SUBMIT THIS APPLICATION TO RENOVATE ONE CLASS A APARTMENT AS PER ARCHITECTS PLANS. NO CHANGE TO EGRESS, OCCUPANCY, ZONING OR USE UNDER THIS APPLICATION."
"122482964","MANHATTAN","257","WEST 86 ST","01234","00007","1033196","A2","107",,"10/13/2015","$43000.00","0",,,"0","R10A","RENOVATION OF APARTMENT 11C.  REPLACE KITCHEN FIXTURES AND FINISHES. RECONFIGURE CLOSET. PATCH FLOORS ARE REQUIRED.   NO CHANGE TO USE EGRESS OR OCCUPANCY UNDER THIS APPLICATION"
"122483062","MANHATTAN","28","EAST 70 STREET","01384","07501","1041317","A2","108",,,"$75000.00","0",,,"0",,"STRUCTURAL WORK ON PARTIAL 10TH FLOOR TO ACCOMMODATE THE  APARTMENT RENOVATION ON FLOORS 9 AND 10 IN THE EXISTING  BUILDING. NO CHANGE TO ZONING, USE, EGRESS OR OCCUPANCY."
"122483776","MANHATTAN","107","W 25 STREET","00801","00030","1015010","A2","104",,"02/22/2016","$59000.00","0",,,"0","M1-6","RENOVATE EXISTING APARTMENT #3C AT 3RD FLOOR. NO CHANGE TO USE, EGGRESS, OR OCCUPANCY."
"122484025","MANHATTAN","1435","LEXINGTON AVENUE","01522","00050","1048403","A2","108",,"10/05/2015","$59000.00","0",,,"0","C1-8X","RENOVATION TO APARTMENT 3E ON 3RD FLOOR INCLUDING GENERAL CONSTRUCTION, MECHANICAL AND PLUMBING WORK AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122484542","MANHATTAN","1349","LEXINGTON AVENUE","01518","00049","1048133","A2","108",,"09/18/2015","$60000.00","0",,,"0","C1-8X","INTERIOR RENOVATION OF APARTMENT #10A. ARCHITECTURAL AND PLUMBING WORK AS PER PLANS FILED HEREWITH. NO CHANGE TO USE, OCCUPANCY, OR EGRESS."
"122484542","MANHATTAN","1349","LEXINGTON AVENUE","01518","00049","1048133","A2","108",,"09/18/2015","$60000.00","0",,,"0","C1-8X","INTERIOR RENOVATION OF APARTMENT #10A. ARCHITECTURAL AND PLUMBING WORK AS PER PLANS FILED HEREWITH. NO CHANGE TO USE, OCCUPANCY, OR EGRESS."
"122484659","MANHATTAN","340","W 87 ST","01248","00051","1033952","A2","107",,"12/10/2015","$42000.00","0",,,"0","R8","RENOVATION OF AN EXISTING BUILDING AT APARTMENT#9B.INSTALL NEW PLUMBING FIXTURES. NO CHANGE IN USE EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
"122485426","MANHATTAN","55","EAST END AVENUE","01589","00041","1051380","A2","108",,"11/12/2015","$50000.00","0",,,"0","R10A","FILING FOR INTERIOR RENOVATION OF APARTMENT #15F WITH ASSOCIATED PLUMBING WORK AS PER PLANS SUBMITTED HEREWITH. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"122486087","MANHATTAN","45","1 AVENUE","00444","00034","1006132","A2","103",,"09/04/2015","$42000.00","0",,,"0","R7A","HEREWITH FILE TO RENOVATE EXISTING APARTMENT UNIT #5Q INCLUDES REPLACE PLUMBING FIXTURES, G.W.B. WALL, PAINT, K.CABINET, REPLACE DOORS AND GENERAL CONSTRUCTION. NO CHANGE IN USE, EGRESS, AND OCCUPANCY"
"122486782","MANHATTAN","50","WEST 106TH STREET","01841","00052","1055621","A2","107",,"07/21/2016","$66000.00","0",,,"0","R7-2","COMBINE APARTMENTS 7A AND 7B INTO A SINGLE APARTMENT AS SHOWN ON PLANS.  REMOVE PLUMBING FIXTURES AS SHOWN."
"122486782","MANHATTAN","50","WEST 106TH STREET","01841","00052","1055621","A2","107",,"07/21/2016","$66000.00","0",,,"0","R7-2","COMBINE APARTMENTS 7A AND 7B INTO A SINGLE APARTMENT AS SHOWN ON PLANS.  REMOVE PLUMBING FIXTURES AS SHOWN."
"122486782","MANHATTAN","50","WEST 106TH STREET","01841","00052","1055621","A2","107",,"07/21/2016","$66000.00","0",,,"0","R7-2","COMBINE APARTMENTS 7A AND 7B INTO A SINGLE APARTMENT AS SHOWN ON PLANS.  REMOVE PLUMBING FIXTURES AS SHOWN."
"122487077","MANHATTAN","207","EAST 33RD STREET","00914","00007","1020108","A2","106",,"01/05/2016","$58000.00","0",,,"0","R8B","RENOVATION OF APARTMENT 1D ON 1ST FLOOR. NO CHANGE TO USE, EGRESS, OR OCCUPANCY."
"122487246","MANHATTAN","155","EAST 38TH STREET","00894","07502","1019272","A2","106",,"08/17/2015","$80000.00","0",,,"0","C1-9","FILING FOR RENOVATION OF APARTMENT 3G ON THE 3RD FLOOR. WORK INCLUDES REMOVAL AND INSTALLATION OF INTERIOR NON-LOAD BEARING PARTITIONS, DOORS, AND FINISH WORK.  REPLACEMENT OF PLUMBING FIXTURES. REPLACEMENT OF FLOORING.  NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122487594","MANHATTAN","1220","PARK AVENUE","01507","00033","1047431","A2","108",,,"$83000.00","0",,,"0",,"MECHANICAL AND PLUMBING MODIFICATIONS FILED IN CONJUNCTION WITH APARTMENT RENOVATION ON THE 10TH FLOOR. INSTALLATION OF NEW THRU-WALL AC SYSTEM AS PER PLANS FILED HEREWITH."
"122487610","MANHATTAN","200","WEST 79TH STREET","01170","07501","1030909","A2","107",,"09/29/2015","$77000.00","0",,,"0","R10A","RENOVATION AND COMBINATION OF TWO (2) EXISTING 16TH FLOOR APARTMENTS. WORK INCLUDES GENERAL CONSTRUCTION, REMOVAL AND INSTALLATION OF INTERIOR NON-LOAD BEARING PARTITIONS AND RELATED FINISHES AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122487610","MANHATTAN","200","WEST 79TH STREET","01170","07501","1030909","A2","107",,"09/29/2015","$77000.00","0",,,"0","R10A","RENOVATION AND COMBINATION OF TWO (2) EXISTING 16TH FLOOR APARTMENTS. WORK INCLUDES GENERAL CONSTRUCTION, REMOVAL AND INSTALLATION OF INTERIOR NON-LOAD BEARING PARTITIONS AND RELATED FINISHES AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122487674","MANHATTAN","392","CENTRAL PARK WEST","01833","07503","1055287","A2","107",,"12/08/2015","$84000.00","0",,,"0","R7-2","RENOVATION OF EXISTING APARTMENT 15T ON THE 15TH FLOOR. WORK INCLUDES GENERAL CONSTRUCTION, REMOVAL AND INSTALLATION OF INTERIOR NON-LOAD BEARING PARTITIONS, AND PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122487683","MANHATTAN","139","WEST 82ND STREET","01213","00009","1032057","A2","107",,,"$80000.00","0",,,"0",,"MECHANICAL AND PLUMBING MODIFICATIONS IN CONJUNCTION WITH APARTMENT 7C RENOVATION. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122488129","MANHATTAN","64","NORTH MOORE STREET","00187","07502","1002116","A2","101",,"01/05/2016","$70000.00","0",,,"0","C6-2A","MINOR RENOVATION OF APARTMENT #3E; DEMOLITION OF INTERIOR NON-LOADBEARING PARTITIONS; CONSTRUCTION OF NEW PARTITIONS; INSTALLATION OF PLUMBING FIXTURES; NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"122488931","MANHATTAN","41","PARK AVE","00892","00001","1018936","A2","106",,"04/19/2016","$60000.00","0",,,"0","R10","RENOVATION OF APARTMENT 9A &amp; 17C. ARCHITECTURAL AND PLUMBING WORKS AS PER PLANS. NO CHANGE IN EGRESS, USE OR OCCUPANCY UNDER THIS APPLICATION."
"122490642","MANHATTAN","180","WEST END AVENUE","01158","07502","1070696","A2","107",,"10/20/2015","$70000.00","0",,,"0","R8","FILING FOR INTERIOR RENOVATION OF APARTMENT # 17F ON THE 16TH FLOOR. MINOR PARTITION WORK, REPLACE PLUMBING FIXTURES AT KITCHEN, NEW CERAMIC TILE FINISH AND WALL FINISHES, COSMETIC FINISHES AT BEDROOMS AND BATHROOMS AS SHOWN ON PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122490768","MANHATTAN","331","EAST 9TH STREET","00451","00046","1006422","A2","103",,"09/02/2015","$60000.00","0",,,"0","R8B","RENOVATE APARTMENT 2 ON THE 2ND FLOOR.  NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"122490768","MANHATTAN","331","EAST 9TH STREET","00451","00046","1006422","A2","103",,"09/02/2015","$60000.00","0",,,"0","R8B","RENOVATE APARTMENT 2 ON THE 2ND FLOOR.  NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"122491473","MANHATTAN","71","LAIGHT ST","00217","00014","1002818","A2","101",,"08/26/2015","$75000.00","0",,,"0","M1-5","NON STRUCTURAL RENOVATION OF NEWLY BUILT APARTMENT AS SHOWN ON DRAWINGS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122491623","MANHATTAN","200","EAST 61 STREET","01415","07501","1043547","A2","108",,"08/21/2015","$72000.00","0",,,"0","C1-9","INTERIOR RENOVATION TO APARTMENT 35A ON THE 35TH FLOOR. WORK TO INCLUDE GENERAL CONSTRUCTION AND PLUMBING WORK, INSTALLING NEW WASHER AND NEW ELECTRIC DRYER, ALL AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
"122492285","MANHATTAN","587","RIVERSIDE DR","02002","00101","1059980","A1","109",,,"$40000.00","53502",,,"0","R8","AMEND CERTIFICATE OF OCCUPANCY. INTERIOR RENOVATION TO CREATE ADDITIONAL APARTMENTS ON 4 FL.  NEW WALLS,  PLUMBING FIXTURES AND T. VENT."
"122492285","MANHATTAN","587","RIVERSIDE DR","02002","00101","1059980","A1","109",,,"$40000.00","53502",,,"0","R8","AMEND CERTIFICATE OF OCCUPANCY. INTERIOR RENOVATION TO CREATE ADDITIONAL APARTMENTS ON 4 FL.  NEW WALLS,  PLUMBING FIXTURES AND T. VENT."
"122492329","MANHATTAN","393","WEST END AVENUE","01186","00083","1031127","A2","107",,"08/28/2015","$69000.00","0",,,"0","R10A","INTERIOR RENOVATION OF RESIDENTIAL APARTMENT. REPLACEMENT AND RELOCATION OF PLUMBING FIXTURES AS SHOWN ON DRAWINGS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122492588","MANHATTAN","1","WEST 67TH STREET","01120","00023","1028242","A2","107",,,"$60000.00","0",,,"0",,"MECHANICAL AND PLUMBING WORK RELATED TO THE COMBINATION OF APARTMENTS 414 AND 415 ON THE 4TH FL. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"122492748","MANHATTAN","111","EAST 56 STREET","01311","00005","1036867","A2","105",,"09/17/2015","$50000.00","0",,,"0","C5-2","INTERIOR RENOVATION OF EXISTING HOTEL APARTMENT U IT #1106 AND DIRECT REPLACING OF PLUMBING FIXTURES. NO CHANGE IN USE, EGRESS AND OCCUPANCY"
"122492748","MANHATTAN","111","EAST 56 STREET","01311","00005","1036867","A2","105",,"09/17/2015","$50000.00","0",,,"0","C5-2","INTERIOR RENOVATION OF EXISTING HOTEL APARTMENT U IT #1106 AND DIRECT REPLACING OF PLUMBING FIXTURES. NO CHANGE IN USE, EGRESS AND OCCUPANCY"
"122492971","MANHATTAN","258","EAST 78TH STREET","01432","00030","1044115","A2","108",,"09/23/2015","$45000.00","0",,,"0","R8B","HEREBY FILING FOR THE INTERIOR RENOVATION OF EXISTING APARTMENT 4B ON THE FORTH FLOOR. ALL AS PER PLANS FILED HEREWITH. NO CHANGE TO USE OCCUPANCY OR EGRESS."
"122493140","MANHATTAN","720","WEST 181ST STREET","02176","00123","1064278","A2","112",,"09/18/2015","$66000.00","0",,,"0","R7-2","GENERAL CONSTRUCTION- TO RENOVATE APARTMENTS 41 &amp; 54 ON FOURTH &amp; FIFTH FLOORS. WORK WILL INCLUDE NEW PARTITIONS &amp; FINISHES AND REPLACING NEW PLUMBING FIXTURES AT THE EXISTING ROUGHING. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122493159","MANHATTAN","285","FORT WASHINGTON AVE","02139","00343","1063442","A2","112",,"10/09/2015","$70000.00","0",,,"0","R8","GENERAL CONSTRUCTION- TO RENOVATE APARTMENT 37 ON THIRD FLOOR AND 58 ON THE FIFTH FLOOR. WORK WILL INCLUDE NEW PARTITIONS &amp; FINISHES AND REPLACING NEW PLUMBING FIXTURES AT THE EXISTING ROUGHING. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122493257","MANHATTAN","146","WEST 74 ST","01145","00151","1030045","A2","107",,,"$68000.00","0",,,"0",,"NEW PLUMBING AND HVAC SYSTEMS FOR APARTMENT RENOVATIONS AND PH ENLARGEMENT. NO CHANAGE IN USE, EGRESS OR OCCUPANCY"
"122497048","MANHATTAN","211","EAST 3 STREET","00386","07501","1075842","A2","103",,"12/15/2015","$44000.00","0",,,"0","R8B","RENOVATE APARTMENT 5R. NO CHANGE TO USE,EGRESS OR OCCUPANCY."
"122497654","MANHATTAN","32","GRAMERCY PARK SOUTH","00875","00047","1017928","A2","106",,"09/05/2017","$66000.00","0",,,"0","C1-9A","COMBINE APARTMENTS 16BAND 16D."
"122498298","MANHATTAN","2166","BROADWAY","01168","00022","1030861","A2","107",,"10/08/2015","$65000.00","0",,,"0","C4-6A","INTERIOR RENOVATION OF EXISTING CLASS 'A' APARTMENT.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
"122498298","MANHATTAN","2166","BROADWAY","01168","00022","1030861","A2","107",,"10/08/2015","$65000.00","0",,,"0","C4-6A","INTERIOR RENOVATION OF EXISTING CLASS 'A' APARTMENT.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
"122498298","MANHATTAN","2166","BROADWAY","01168","00022","1030861","A2","107",,"10/08/2015","$65000.00","0",,,"0","C4-6A","INTERIOR RENOVATION OF EXISTING CLASS 'A' APARTMENT.  NO CHANGE OF USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
"122498528","MANHATTAN","201","WEST 16TH STREET","00766","00039","1013813","A2","104",,"01/13/2016","$60000.00","0",,,"0","C6-3A","RENOVATION OF EXISTING APARTMENT. NO CHANGE IN USE, EGRESS OR OCCUPANCY"
"122498528","MANHATTAN","201","WEST 16TH STREET","00766","00039","1013813","A2","104",,"01/13/2016","$60000.00","0",,,"0","C6-3A","RENOVATION OF EXISTING APARTMENT. NO CHANGE IN USE, EGRESS OR OCCUPANCY"
"122499536","MANHATTAN","577","GRAND STREET","00263","00008","1083401","A2","103",,"10/29/2015","$63000.00","0",,,"0","R7-2","RENOVATION OF AN EXISTING APARTMENT F2002 ON THE 20TH CONSTRUCTION FLOOR. ARCHITECTURAL AND PLUMBING WORK TYPES. NO CHANGE OF USE, OCCUPANCY, OR EGRESS."
"122500285","MANHATTAN","350","E. 65TH ST.","01439","00031","1044697","A2","108",,"12/03/2015","$42000.00","0",,,"0","C1-9","HEREWITH FILE TO RENOVATE EXISTING APARTMENT UNIT #7 INCLUDES REPLACE PLUMBING FIXTURES, G.W.B. WALL, PAINT, K.CABINET, REPLACE DOORS AND GENERAL CONSTRUCTION. NO CHANGE IN USE, EGRESS, AND OCCUPANCY"
"122502835","MANHATTAN","105","EAST 16TH STREET","00872","00007","1017820","A2","105",,"11/25/2015","$72000.00","0",,,"0","C6-2A","RENOVATION OF AN EXISTING APARTMENT LOCATED ON THE PH LEVEL (10TH CONSTRUCTION STORY) ARCHITECTURAL WORK. NO CHANGE IN USE, OCCUPANCY, OR EGRESS"
"122503530","MANHATTAN","400","EAST 57TH STREET","01368","00001","1040466","A2","106",,"03/28/2016","$60000.00","0",,,"0","R10","MINOR RENOVATION OF APARTMENTS 4J &amp; 6L. ARCHITECTURAL AND PLUMBING WORKS AS PER PLANS. NO CHANGE IN EGRESS, USE OR OCCUPANCY UNDER THIS APPLICATION."
"122504021","MANHATTAN","3","SHERIDAN SQUARE","00591","00026","1010188","A2","102",,"09/16/2015","$60000.00","0",,,"0","C4-5","FILING APPLICATION FOR THE INTERIOR RENOVATION OF APARTMENT 2E ON THE 2ND FLOOR. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122504334","MANHATTAN","506","9TH AVENUE","00762","00003","1013633","A2","104",,"08/26/2015","$45000.00","0",,,"0","C1-7A","ALTERATION TYPE II IS BEING FILED HEREWITH FOR COSMETIC REPAIRS OF APARTMENTS 5FN WITH WALL, FLOOR AND CEILING FINISHES.  PLUMBING FIXTURES TO BE REPLACE WITH NEW ONES AS PER PLANS.  NO CHANGE TO EXISTING OCCUPANCY USE OR EGRESS."
"122505333","MANHATTAN","216","EAST 95TH STREET","01540","00039","1049235","A2","108",,,"$50000.00","0",,,"0","R8","INTERIOR RENOVATIONS IN EXISTING APARTMENT AS PER PLANS. PLUMBING TO BE FILED UNDER L.A.A. NO CHANGE TO ZONING, OCCUPANCY, USE OR EGRESS."
"122510372","MANHATTAN","446","W 164 STREET","02110","00073","1062624","A2","112",,"09/28/2015","$45000.00","0",,,"0","R7-2","INTERIOR RENOVATION OF EXISTING APARTMENT (#22) ON FOURTH FLOOR ALL AS PER PLANS SUBMITTED. NO CHANGE IN US EGRESS, OR OCCUPANCY."
"122510372","MANHATTAN","446","W 164 STREET","02110","00073","1062624","A2","112",,"09/28/2015","$45000.00","0",,,"0","R7-2","INTERIOR RENOVATION OF EXISTING APARTMENT (#22) ON FOURTH FLOOR ALL AS PER PLANS SUBMITTED. NO CHANGE IN US EGRESS, OR OCCUPANCY."
"122510372","MANHATTAN","446","W 164 STREET","02110","00073","1062624","A2","112",,"09/28/2015","$45000.00","0",,,"0","R7-2","INTERIOR RENOVATION OF EXISTING APARTMENT (#22) ON FOURTH FLOOR ALL AS PER PLANS SUBMITTED. NO CHANGE IN US EGRESS, OR OCCUPANCY."
"122510611","MANHATTAN","1","WEST 67TH STREET","01120","00023","1028242","A2","107",,"11/17/2015","$75000.00","0",,,"0","R8","RENOVATION OF EXISTING APARTMENT 716 ON THE 11TH &amp; 12TH FLOORS. WORK INCLUDES GENERAL CONSTRUCTION, MECHANICAL AND PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122510737","MANHATTAN","1095","PARK AVENUE","01517","00069","1048101","A2","108",,,"$52000.00","0",,,"0","R10","RENOVATION OF EXISTING APARTMENT 2E ON THE 2ND FLOOR. WORK INCLUDES GENERAL CONSTRUCTION, REMOVAL AND INSTALLATION OF INTERIOR NON-LOAD BEARING PARTITIONS AND RELATED FINISHES. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122510737","MANHATTAN","1095","PARK AVENUE","01517","00069","1048101","A2","108",,,"$40000.00","0",,,"0",,"PLUMBING MODIFICATIONS IN CONJUNCTION WITH APARTMENT 2E RENOVATION. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122510791","MANHATTAN","270","RIVERSIDE DRIVE","01888","00043","1057086","A2","107",,,"$80000.00","0",,,"0",,"MECHANICAL WORK RELATED TO RENOVATION OF APARTMENTS 6C, 4D AND 8C. WORK TO INCLUDE INSTALLATION OF NEW THRU WALL AC SYSTEM AND RELATED DUCTWORK, AS PER PLANS FILED HEREWITH."
"122510871","MANHATTAN","100","BANK STREET","00634","00023","1011901","A2","102",,"12/04/2015","$84000.00","0",,,"0","R6","INTERIOR RENOVATIONS TO APARTMENT #6C. WORK INCLUDE MINOR INTERIOR DEMOLITION, GENERAL CONSTRUCTION AND PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH. NO CHANGE TO USE, EGRESS OR OCCUPANCY"
"122510871","MANHATTAN","100","BANK STREET","00634","00023","1011901","A2","102",,"12/04/2015","$84000.00","0",,,"0","R6","INTERIOR RENOVATIONS TO APARTMENT #6C. WORK INCLUDE MINOR INTERIOR DEMOLITION, GENERAL CONSTRUCTION AND PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH. NO CHANGE TO USE, EGRESS OR OCCUPANCY"
"122510871","MANHATTAN","100","BANK STREET","00634","00023","1011901","A2","102",,"12/04/2015","$84000.00","0",,,"0","R6","INTERIOR RENOVATIONS TO APARTMENT #6C. WORK INCLUDE MINOR INTERIOR DEMOLITION, GENERAL CONSTRUCTION AND PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH. NO CHANGE TO USE, EGRESS OR OCCUPANCY"
"122513306","MANHATTAN","56","W 11 STREET","00574","00015","1009516","A2","102",,"03/30/2016","$56000.00","0",,,"0","R6","RENOVATION OF EXISTING APARTMENTS INCLUDING REPLACEMENT OF  EXISTING DAMAGED PARTITIONS; REPLACEMENT OF KITCHEN CABINETS;  REPLACEMENT OF PLUMBING FIXTURES. REFINISH EXISTING FLOOR, WALL  AND CEILING SURFACES. NO CHANGE TO THE EXISTING USE AND  OCCUPANCY UNDER THIS APPLICATION."
"122513413","MANHATTAN","3820","BROADWAY","02118","00001","1062783","A2","112",,"08/03/2016","$70000.00","0",,,"0","C4-4","RENOVATION OF APARTMENT #26. NO CHANGE IN USE, EGRESS, OR OCCUPANCY"
"122513743","MANHATTAN","19","BEACH STREET","00212","07502","1002732","A2","101",,"02/23/2016","$70000.00","0",,,"0","M1-5","RENOVATE BATHROOMS &amp; KITCHEN IN APARTMENT #6 ON THE 6TH FLOOR. WORK INCLUDES MINOR PARTITION CHANGES, NEW FINISHES, NEW PLUMBING FIXTURES, NEW KITCHEN APPLIANCES &amp; CABINETS. NO CHANGE IN USE OCCUPANCY OR EGRESS."
"122514234","MANHATTAN","609","WEST 135TH STREET","02002","00026","1059957","A2","109",,"09/03/2015","$58000.00","0",,,"0","R8","RENOVATION OF EXISTING CELLAR APARTMENT TO RESTORE TO ORIGINAL CONDITION. MINOR PARTITION WORK. LAMINATE GWB OVER EXISTING WALLS/CEILING. NO CHANGE TO BULK OR ENVELOPE, TO OCCUPANCY, USE OR EGRESS OF THE BUILDING PROPOSED UNDER THIS APPLICATION."
"122515233","MANHATTAN","366","WEST 11TH STREET","00637","07502","1067886","A2","102",,"10/27/2016","$66000.00","0",,,"0","C1-6A","INTERIOR RENOVATION OF EXIST RESIDENTIAL APARTMENT(#6EF). REMOVE EXIST NON-BEARING PARTITIONS &amp; INSTALL WITH NEW PARTITIONS AS PER DRAWINGS. PATCH &amp; REPAIR EXIST CEILING. NEW CABINETS, COUNTERS &amp; APPLIANCES. NEW FINISHES. DIRECT REPLACEMENT OF PLUMBING FIXTURES IN KITCHEN &amp; BATHROOMS. MISC PLUMBING. NO CHANGE IN USE, OCCUPANCY OR EGRESS. (DIR 14/75"
"122517160","MANHATTAN","545","WEST 111TH STREET","01883","07501","1075433","A2","109",,"09/11/2015","$55000.00","0",,,"0","R8","COMBINING OF APARTMENTS 4F &amp; 4G WITH DEMOLITION OF NON-BEARING PARTITIONS, NEW PARTITIONS, REPLACE PARTIAL EXISTING WOOD FLOORING AND PLUMBING AS PER PLANS FILED.  NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122517160","MANHATTAN","545","WEST 111TH STREET","01883","07501","1075433","A2","109",,"09/11/2015","$55000.00","0",,,"0","R8","COMBINING OF APARTMENTS 4F &amp; 4G WITH DEMOLITION OF NON-BEARING PARTITIONS, NEW PARTITIONS, REPLACE PARTIAL EXISTING WOOD FLOORING AND PLUMBING AS PER PLANS FILED.  NO CHANGE IN USE, EGRESS OR OCCUPANCY."
"122517525","MANHATTAN","235","WEST 48TH STREET","01020","00005","1076194","A2","105",,"10/20/2015","$80000.00","0",,,"0","C6-5","RENOVATION OF APARTMENT 15G, 25H, 28G, 30L ARCHITECTURAL AND PLUMBING WORKS AS PER PLANS. NO CHANGE IN EGRESS, USE OR OCCUPANCY UNDER THIS APPLICATION."
"122517534","MANHATTAN","20","PARK AVE","00865","00032","1017126","A2","106",,"07/25/2016","$60000.00","0",,,"0","R10","RENOVATION OF APARTMENT 6F &amp; 10F. ARCHITECTURAL AND PLUMBING WORKS AS PER PLANS. NO CHANGE IN EGRESS, USE OR OCCUPANCY UNDER THIS APPLICATION."
"122518043","MANHATTAN","118","EAST 60TH STREET","01394","00007","1041902","A2","108",,"01/14/2016","$67000.00","0",,,"0","C5-2.5","APARTMENT COMBINATION AT APTS. 8A &amp; 8B, AS PER PPN #3/97. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
"122518043","MANHATTAN","118","EAST 60TH STREET","01394","00007","1041902","A2","108",,"01/14/2016","$67000.00","0",,,"0","C5-2.5","APARTMENT COMBINATION AT APTS. 8A &amp; 8B, AS PER PPN #3/97. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
